id,title,abstract
32025,Methane potential and soil respiration of reduced land-use intensity experiment (REX1) 2023,"On all 45 reduced land-use intensity experiment (REX1) plots and 15 additional grassland experimental plots (EPs) with historically low land-use intensity, we analyzed soil from Schorfheide-Corin, Hainich-Dün and Schwäbische Alb taken from two depths (0-10 and 20-30 cm) in the soil sampling campaign in May 2023. We incubated the soil in mesocosms in duplicate and measured potential methane oxidation rates (PMOR) and carbon dioxide (CO2) production with gas chromatography under atmospheric conditions. Moreover, we measured the production potential for methane (CH4) and CO2 production under anoxic conditions. 
Additionally, we measured functional gene abundance from the field samples in qPCR. We quantified 3 different types of pmoA genes encoding the particulate methane monoxygenase to quantify the abundance of methanotrophic bacteria. Upland soil cluster (USC) y and α representing two groups involved in atmospheric methane oxidation and general pmoA representing a broad range of different methanotrophs. We quantified the abundance of mcrA which is used as a biomarker for methane producing Archaea (methanogens)."
32027,Seedling trait data of 180 grassland species used in the publication: Different from the start: key dimensions of seedling traits of temperate grassland species,"During the last two decades, the research on plant functional traits has advanced rapidly. However, so far, research has focused on traits of adult plants, while research on seedling traits is scarce. Seedling traits, however, could play an important role during plant establishment from seeds and they are essential to understand the full plant life cycle. We studied seedling traits related to the timing of germination and seedling development (number of days until germination, time until two leaves developed), above- and belowground morphological seedling traits (seedling height, specific leaf area (SLA), root tissue density, specific root length), relative growth rate as well as seedling above- and belowground biomass in the stage, when seedlings had developed the first two true leaves. For this, we examined ca 229 temperate grassland species in a microcosm experiment under ambient light and temperature conditions in an open greenhouse (at the UFZ Field Station Bad Lauchstädt, Saxony-Anhalt, Germany) between November 2020 and July 2022. 
The microcosm experiment was part of the project SeedDiv within the framework of the DFG-funded joint project Biodiversity Exploratories (https://www.biodiversity-exploratories.de)."
32028,BELongDead fungi sporocarp inventory 2020,"The BELongDead experiment was conceived in 2008 under the direction of Prof. E. D. Schulze (MPI Biogeochemistry Jena) with the intention to monitor the impact of habitats on the dead wood decomposition processes and to observe colonization patterns of various saproxylic organisms over long time. Its central questions are I) how does the surrounding ecosystem influence wood decomposition, II) how does succession of the substrates proceed and III) how do microorganisms mediate wood decay and subsequently impact ecosystem processes like element turnover and storage. This enables us now to investigate the direct influence of different forest management regimes on a sizeable set of 12 (+1 less frequent) different dead wood tree species each homogenous in their initial wood properties (decay stage, volume, water content) and evenly distributed in replicates across plots, landscapes and management types."
32030,Soil animal group-level data from a recolonization experiment across 48 forest plots in 2017,"Soil animals play a critical role in ecosystem services, including the decomposition of organic matter, maintenance of soil structure, and regulation of biological populations. These functions are significantly impacted by disturbances from climate change and human activities, which alter soil microbial and animal community compositions. Drought, in particular, negatively affects forest soil animal communities, reducing both abundance and diversity. This study examines the recolonization of defaunated soil plots by macro- and mesofauna across various forest types and regions in Germany. 48 experimental plots within the Biodiversity Exploratories in Schorfheide, Hainich, and the Swabian Alb were utilized. Defaunated mesocosms were reintroduced to their original plots, with recovery assessed after six months and sampled in May 2017."
32032,Data and code for the manuscript 'Schreiner et al. (2025). The potential of land-use extensification as grassland restoration tool.',"This is supporting information for the manuscript ‘Schreiner et al. (2025). The potential of land-use extensification as grassland restoration tool.’ 

The data and the code are made available in a folder structure that allows the statistical analyses, the figures and the tables of the manuscript to be reproduced: 

The ‘scripts’ folder contains an R markdown script and the corresponding HTML document. 

The ‘data’ folder contains a csv file with the data and an xlsx file with the corresponding metadata. 

Figures generated by the script can be found in the html document in the ‘scripts’ folder. Tables generated by the script can either be found in the ‘output’ folder (static tables) or in the html document or in the ‘scripts’ folder (interactive tables)."
32033,Bat activity on Experimental Plots (EP) in the National Park Hainich 2021,"Bat monitoring across all Exploratories and Plots was conducted to evaluate the effect of land use intensity and management applications in forests and grasslands and to assess potential changes in abundance patterns to previous monitoring campaigns. This is a subset of the overall dataset for the National Park Hainich-Dün to provided bat species observations data on experimental plots (EP) within the National Park. Bat species activity was determined by acoustic recordings using Batcorders (EcoObs). Recordings were conducted in summer 2021. Each EP was visited for one night per month (June, July, August)."
32034,BE-Publications,"Die Daten der BExIS Publikationen wurden mit weiteren Informationen angereichert, um später"
32035,BE-Publications,"Die Daten der BExIS Publikationen wurden mit weiteren Informationen angereichert, um später"
32036,Soil parameters of reduced land-use intensity experiment (REX1) 2023,"On all 45 reduced land-use intensity experiment (REX1) plots and 15 additional grassland experimental plots (EPs) with historically low land-use intensity, we analyzed soil taken from two depths (0-10 and 20-30 cm) from Schorfheide-Chorin, Hainich-Dün, and Schwäbische Alb in the soil sampling campaign in May 2023.  
We measured soil parameters to analyze how they affect gas fluxes in soil incubations and functional genes from methane cycling (pmoA and mcrA) in qPCR (32025). Parameters measured are bulk density, gravimetric soil water content (SWC), pH, Nmin, Ammonia, Nitrate, microbial biomass nitrogen (Nmic), extractable organic carbon (EOC), and extractable total nitrogen (ETN)."
32037,Germany-wide single tree LiDAR data set,"The data set contains 7033 automatically segmented High Terrestrial Laser Scanning (hTLS) and  Unmanned Aerial Laser Scanning (ULS) point clouds. Additionally, for a a selection of decidiuous trees Quantitative Strutcture Models (QSMs) are provided."
32038,LiDAR derived single tree metrics,Single tree metrics and crown polygons derived from High Terrestrial Laser Scanning (hTLS) and Unmanned Aerial Laser Scanning (ULS).
32039,Land cover assessment of trees and grass 200 m around the centroid of plots with wild bee trap nests,"Using land cover maps from the European Land Monitoring Service, with a resolution of 10 m², within a 300 m radius of each plot’s centroid (where the weather station is located) we classified was based on three categories – trees, grasses, and built-up areas – each expressed as a percentage of the total area within the 300 m radius ."
32040,Stoichiometric composition of bees in wild bee trap nests,"In 2020 we placed wild bee trap nests in several plots across the three exploratories. We collected filled reeds and froze the bees for analysis of their composition as well as pollen, using stoichiometrical analyses of elements."
32041,Wild bee nest occupation and identification through barcoding 2020-2022,"In 2020 we placed wild bee trap nests in plots in the three exploratories. We filled them with bamboo reeds in February and collected filled reeds from April-September, refilling them after removal of reeds. We used the collected larvae to answer different questions, mostly related to understanding bee diversity and composition in relation to pollen diversity and composition, under the influence of land use and landscape elements (e.g., soil type, vegetation cover)."
32042,Stoichiometry of pollen composition of wild bee nests,"In 2020 we used pollen from our wild bee nests to analyze the elemental composition of pollen stored by Osmia sp. in filled cells. We had wild bee nests in several plots across the exploratories and placed bamboo reeds in February, later to be collected when filled by solitary bees on regular periods between April and July. We extracted pollen from those reeds per cell and performed metabarcoding and stoichiometrical analysis to assess the plant diversity of origin and the elemental composition of the pollen loads that are fed to larvae."
32043,Fungal community composition at forest plots (VIP) in nutrient hotspots and soil samples -  Illumina MiSeq raw data external link,"This external link is part of the ECTOMYC project: the organic and inorganic nitrogen (N) and phosphorus (P) utilization and fungal community variation. To explain the fungal colonization of the nutrient container surfaces, we applied amplicon sequencing to nutrient containers and closed soils in all regions, Schwäbische Alb, Hainich-Dün, and Schorfheide-Chorin. Samples were taken in October 2022 and 2023. The fungal dataset contains the external link to the raw sequencing data upload at NCBI."
32044,"Soil metagenomes from 55 grassland plots, soil sampling campaign (SSC) 2017","We determined the genetic potential and in parallel their taxonomy of microbes in grassland soils to investigate changes in the community due to LUI (and-use-intensity index). Here we provide raw metagenome sequencing data from a subset of soil samples of grassland experimental plots in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). The samples correspond were taken during the soil sampling campaign (SSC) 2017.
Raw sequencing data have been deposited in the NCBI Sequence Read Archive (SRA) under accession number PRJNA1240958 and will be available after publication (https://www.ncbi.nlm.nih.gov/sra/PRJNA1240958)."
32045,"Biocrust metagenomes from 59 forest plots of biocrust and bulk soil samples, 2018","We determined the genetic potential and in parallel the taxonomy of microbes in forest biocrusts and bulk soils to investigate changes in the community due to the formation of this hotspot. Here we provide raw metagenome sequencing data from biocrust and bulk soil samples of forest experimental plots in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). The samples correspond were taken in Spring 2018.
Raw sequencing data will be deposited in the NCBI Sequence Read Archive (SRA) and will be available after publication (https://www.ncbi.nlm.nih.gov/sra/)."
32046,Diazotrophic communities in deadwood of 13 temperate tree species after nine years of elevated N deposition,"Biological nitrogen fixation (BNF) by diazotrophic microorganisms contributes to increasing nitrogen (N) availability in nutrient-poor deadwood. Chronically elevated atmospheric N deposition may also increase N availability in deadwood and thereby reshape the diazotrophic community and decrease BNF rate in deadwood. Here, we simulated high N deposition by repeated addition of ammonium-nitrate to deadwood of 13 tree species in a field experiment over 9 years (N treatment) and investigated shifts in the diazotrophic community structure and BNF rates in deadwood compared to non-fertilized controls. The N treatment reduced overall BNF rates by 43%, increased total N concentration by 60% in deadwood, and increased diazotrophic richness in coniferous than in broadleaved deadwood. Furthermore, N treatment altered the diazotrophic community structure, by increasing the relative abundance of Bradyrhizobium and by reducing Methylocapsa across all tree species. BNF was positively correlated with nifH gene abundance in broadleaved deadwood under N treatment but showed a negative correlation in coniferous deadwood. Co-occurrence network analysis revealed more interconnected and modular networks in the N treatment, with diazotrophs (i.e. Azospirillum) occupying central roles in broadleaved deadwood and fungi (i.e. Meliniomyces, Athelia) in coniferous deadwood. Additionally, tree clade influenced the richness, and the response of diazotrophic communities to N treatment, with coniferous and broadleaved trees showing distinct patterns in diazotrophic richness and community composition under N treatment. These findings indicate that diazotrophs in deadwood sustain BNF under high N deposition through adjustments in their community composition."
32047,"Denitrification genes nirK, nirS, soil sampling campaign (SSC) 2023, all grassland EPs","This dataset derives from soil samples of SSC2023 for 0-10 cm depth for three regions in Germany: Schwäbische Alb, Hainich-Dün, Schorfheide Chorin. It contains absolute gene abundance of denitrification functional genes: nirK and nirS from qPCR. This dataset is part of a study relating soil organic matter pools with complete and canonical nitrifiers."
32048,EnMAP hyperspectral satellite images for exploratory regions,"EnMAP, short for Environmental Mapping and Analysis Program, is a German hyperspectral satellite mission designed to provide high-resolution, hyperspectral imagery of Earth's surface with spatial resolution of 30m. EnMAP is equipped with a hyperspectral imager capable of capturing data across 230 spectral bands, covering the visible to near-infrared (VNIR: 420–1000 nm) and shortwave infrared (SWIR: 900–2450 nm) ranges.

Satellite data was acquired for the years 2022 to 2024 for all three Exploratories (Schorfheide-Chorin, Hainich-Dün, and Schwäbische Alb). The data is provided as surface reflectance products directly by EnMAP."
32052,Soil animal species-level data from a recolonization experiment across 48 forest plots in 2017,"Soil animals play a critical role in ecosystem services, including the decomposition of organic matter, maintenance of soil structure, and regulation of biological populations. These functions are significantly impacted by disturbances from climate change and human activities, which alter soil microbial and animal community compositions. Drought, in particular, negatively affects forest soil animal communities, reducing both abundance and diversity. This study examines the recolonization of defaunated soil plots by macro- and mesofauna across various forest types and regions in Germany. Experimental plots within the Biodiversity Exploratories in Schorfheide, Hainich, and the Swabian Alb were utilized. Defaunated mesocosms were reintroduced to their original plots, with recovery assessed after six months in spring 2017. This dataset contains data on species level of Oribatida, Collembola, Isopoda, Diplopoda and Chilopoda."
32057,Losers and winners: Responses of grassland arthropods to land-use components - for all grassland plots from 2008-2018,"Intensified land-use in grasslands reduces biodiversity, particularly affecting arthropod populations. However, responses of individual species vary depending on their ecological traits and habitat requirements. Some species may tolerate or even benefit from intensive land-use, while others, particularly specialists or those with narrow niches, are likely to be negatively affected.
We used a quantitative niche model to evaluate species-specific responses to land-use intensity in four arthropod orders common in grasslands: Araneae, Coleoptera, Hemiptera, and Orthoptera. From 2008 to 2018, a total of 214,416 individuals across 1352 species were collected on 150 grassland plots across three regions of Germany. The effects of mowing, fertilizing, and grazing on species occurrence and abundance were evaluated with their niche optima to identify winners, losers, and neutrals.
Mowing showed the fewest winners (10.6%) and fertilizing the most losers (37.4%), both being the most detrimental land-use components. Nevertheless, most species showed neutral responses (63.5%). The niche optimum of grazing favored smaller species, whereas mowing and fertilizing favored larger species. Herbivores were particularly sensitive to fertilizing. Comparison with the Red List revealed that species under mowing exhibited lower niche optima with higher-risk categories, which also was reflected with declining population trends."
32058,"Carbon, nitrogen, d15N, d13C, and bulk density of grassland plots - soil sampling campaign 2023","This dataset contains data for the top 10cm of soil obtained during the deep soil sampling of the SSC2023. Deeper layers will be part of a separate dataset. It includes soil organic carbon and soil total nitrogen concentration and stocks, C/N ratio, bulk density, and d15N and d13C isotopic signatures. Samples were taken to determine difference in concentrations of C, N and the natural abundance of d15N and d13C across the land use gradient present within the three exploratories (Schorfheide-Chorin, Haunich-Dün, and Schwäbische Alb)."
32059,General soil fungi on all forest plots (from Soil Sampling Campaign 2011; Illumina MiSeq) - OTU abundances,"In terms of biomass, activity and interactions, fungi are one of the key groups of soil living organisms. Recent advances in next generation sequencing and investigation of fungal diversity within soil habitats led to the estimated fungal species richness of 1.5 to 5 Mio taxa. Fungi are heterotrophs and behave as saprotrophs, parasites or symbionts. They exist in multiple and tight interactions to living or dead plants. Consequently, the diversity and functioning of terrestrial ecosystems largely depend on soil fungal communities that dictate not only the primary mobilization and cycling of major nutrients but also influence the competition and co-existence of plant communities. However, the biodiversity and biogeographic patterns of soil fungi are decoupled from those of plants at the global scale, which reflects that not only plants but also climatic, edaphic, and spatial variables operating at smaller scales and anthropogenic effects like management and land-use intensity are predictors of fungal diversity and community composition. 

Within the Core Project 8 (Microorganisms), our task is to regularly monitor the fungal diversity and community composition within soils of all Experimental Plots (EPs) in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). We here provide the abundance of the general soil fungal operational taxonomic units (OTU = species equivalent) from the soil sampling campaign 2011 on all forest EPs."
32060,General soil fungi on all forest plots (from Soil Sampling Campaign 2014; Illumina MiSeq) - OTU abundances,"In terms of biomass, activity and interactions, fungi are one of the key groups of soil living organisms. Recent advances in next generation sequencing and investigation of fungal diversity within soil habitats led to the estimated fungal species richness of 1.5 to 5 Mio taxa. Fungi are heterotrophs and behave as saprotrophs, parasites or symbionts. They exist in multiple and tight interactions to living or dead plants. Consequently, the diversity and functioning of terrestrial ecosystems largely depend on soil fungal communities that dictate not only the primary mobilization and cycling of major nutrients but also influence the competition and co-existence of plant communities. However, the biodiversity and biogeographic patterns of soil fungi are decoupled from those of plants at the global scale, which reflects that not only plants but also climatic, edaphic, and spatial variables operating at smaller scales and anthropogenic effects like management and land-use intensity are predictors of fungal diversity and community composition. 

Within the Core Project 8 (Microorganisms), our task is to regularly monitor the fungal diversity and community composition within soils of all Experimental Plots (EPs) in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). We here provide the abundance of the general soil fungal operational taxonomic units (OTU = species equivalent) from the soil sampling campaign 2014 on all forest EPs."
32061,General soil fungi on all forest plots (from Soil Sampling Campaign 2017; Illumina MiSeq) - OTU abundances,"In terms of biomass, activity and interactions, fungi are one of the key groups of soil living organisms. Recent advances in next generation sequencing and investigation of fungal diversity within soil habitats led to the estimated fungal species richness of 1.5 to 5 Mio taxa. Fungi are heterotrophs and behave as saprotrophs, parasites or symbionts. They exist in multiple and tight interactions to living or dead plants. Consequently, the diversity and functioning of terrestrial ecosystems largely depend on soil fungal communities that dictate not only the primary mobilization and cycling of major nutrients but also influence the competition and co-existence of plant communities. However, the biodiversity and biogeographic patterns of soil fungi are decoupled from those of plants at the global scale, which reflects that not only plants but also climatic, edaphic, and spatial variables operating at smaller scales and anthropogenic effects like management and land-use intensity are predictors of fungal diversity and community composition. 

Within the Core Project 8 (Microorganisms), our task is to regularly monitor the fungal diversity and community composition within soils of all Experimental Plots (EPs) in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). We here provide the abundance of the general soil fungal operational taxonomic units (OTU = species equivalent) from the soil sampling campaign 2017 on all forest EPs."
32062,General soil fungi on all forest plots (from Soil Sampling Campaign 2021; Illumina MiSeq) - OTU abundances,"In terms of biomass, activity and interactions, fungi are one of the key groups of soil living organisms. Recent advances in next generation sequencing and investigation of fungal diversity within soil habitats led to the estimated fungal species richness of 1.5 to 5 Mio taxa. Fungi are heterotrophs and behave as saprotrophs, parasites or symbionts. They exist in multiple and tight interactions to living or dead plants. Consequently, the diversity and functioning of terrestrial ecosystems largely depend on soil fungal communities that dictate not only the primary mobilization and cycling of major nutrients but also influence the competition and co-existence of plant communities. However, the biodiversity and biogeographic patterns of soil fungi are decoupled from those of plants at the global scale, which reflects that not only plants but also climatic, edaphic, and spatial variables operating at smaller scales and anthropogenic effects like management and land-use intensity are predictors of fungal diversity and community composition. 

Within the Core Project 8 (Microorganisms), our task is to regularly monitor the fungal diversity and community composition within soils of all Experimental Plots (EPs) in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). We here provide the abundance of the general soil fungal operational taxonomic units (OTU = species equivalent) from the soil sampling campaign 2021 on all forest EPs."
32063,General soil fungi on all forest plots (from Soil Sampling Campaign 2023; Illumina MiSeq) - OTU abundances,"In terms of biomass, activity and interactions, fungi are one of the key groups of soil living organisms. Recent advances in next generation sequencing and investigation of fungal diversity within soil habitats led to the estimated fungal species richness of 1.5 to 5 Mio taxa. Fungi are heterotrophs and behave as saprotrophs, parasites or symbionts. They exist in multiple and tight interactions to living or dead plants. Consequently, the diversity and functioning of terrestrial ecosystems largely depend on soil fungal communities that dictate not only the primary mobilization and cycling of major nutrients but also influence the competition and co-existence of plant communities. However, the biodiversity and biogeographic patterns of soil fungi are decoupled from those of plants at the global scale, which reflects that not only plants but also climatic, edaphic, and spatial variables operating at smaller scales and anthropogenic effects like management and land-use intensity are predictors of fungal diversity and community composition. 

Within the Core Project 8 (Microorganisms), our task is to regularly monitor the fungal diversity and community composition within soils of all Experimental Plots (EPs) in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). We here provide the abundance of the general soil fungal operational taxonomic units (OTU = species equivalent) from the soil sampling campaign 2023 on all forest EPs."
32064,General soil fungi on all grassland plots (from Soil Sampling Campaign 2011; Illumina MiSeq) - OTU abundances,"In terms of biomass, activity and interactions, fungi are one of the key groups of soil living organisms. Recent advances in next generation sequencing and investigation of fungal diversity within soil habitats led to the estimated fungal species richness of 1.5 to 5 Mio taxa. Fungi are heterotrophs and behave as saprotrophs, parasites or symbionts. They exist in multiple and tight interactions to living or dead plants. Consequently, the diversity and functioning of terrestrial ecosystems largely depend on soil fungal communities that dictate not only the primary mobilization and cycling of major nutrients but also influence the competition and co-existence of plant communities. However, the biodiversity and biogeographic patterns of soil fungi are decoupled from those of plants at the global scale, which reflects that not only plants but also climatic, edaphic, and spatial variables operating at smaller scales and anthropogenic effects like management and land-use intensity are predictors of fungal diversity and community composition. 

Within the Core Project 8 (Microorganisms), our task is to regularly monitor the fungal diversity and community composition within soils of all Experimental Plots (EPs) in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). We here provide the abundance of the general soil fungal operational taxonomic units (OTU = species equivalent) from the soil sampling campaign 2011 on all grassland EPs."
32065,General soil fungi on all grassland plots (from Soil Sampling Campaign 2014; Illumina MiSeq) - OTU abundances,"In terms of biomass, activity and interactions, fungi are one of the key groups of soil living organisms. Recent advances in next generation sequencing and investigation of fungal diversity within soil habitats led to the estimated fungal species richness of 1.5 to 5 Mio taxa. Fungi are heterotrophs and behave as saprotrophs, parasites or symbionts. They exist in multiple and tight interactions to living or dead plants. Consequently, the diversity and functioning of terrestrial ecosystems largely depend on soil fungal communities that dictate not only the primary mobilization and cycling of major nutrients but also influence the competition and co-existence of plant communities. However, the biodiversity and biogeographic patterns of soil fungi are decoupled from those of plants at the global scale, which reflects that not only plants but also climatic, edaphic, and spatial variables operating at smaller scales and anthropogenic effects like management and land-use intensity are predictors of fungal diversity and community composition. 

Within the Core Project 8 (Microorganisms), our task is to regularly monitor the fungal diversity and community composition within soils of all Experimental Plots (EPs) in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). We here provide the abundance of the general soil fungal operational taxonomic units (OTU = species equivalent) from the soil sampling campaign 2014 on all grassland EPs."
32066,General soil fungi on all grassland plots (from Soil Sampling Campaign 2017; Illumina MiSeq) - OTU abundances,"In terms of biomass, activity and interactions, fungi are one of the key groups of soil living organisms. Recent advances in next generation sequencing and investigation of fungal diversity within soil habitats led to the estimated fungal species richness of 1.5 to 5 Mio taxa. Fungi are heterotrophs and behave as saprotrophs, parasites or symbionts. They exist in multiple and tight interactions to living or dead plants. Consequently, the diversity and functioning of terrestrial ecosystems largely depend on soil fungal communities that dictate not only the primary mobilization and cycling of major nutrients but also influence the competition and co-existence of plant communities. However, the biodiversity and biogeographic patterns of soil fungi are decoupled from those of plants at the global scale, which reflects that not only plants but also climatic, edaphic, and spatial variables operating at smaller scales and anthropogenic effects like management and land-use intensity are predictors of fungal diversity and community composition. 

Within the Core Project 8 (Microorganisms), our task is to regularly monitor the fungal diversity and community composition within soils of all Experimental Plots (EPs) in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). We here provide the abundance of the general soil fungal operational taxonomic units (OTU = species equivalent) from the soil sampling campaign 2017 on all grassland EPs."
32067,General soil fungi on all grassland plots (from Soil Sampling Campaign 2021; Illumina MiSeq) - OTU abundances,"In terms of biomass, activity and interactions, fungi are one of the key groups of soil living organisms. Recent advances in next generation sequencing and investigation of fungal diversity within soil habitats led to the estimated fungal species richness of 1.5 to 5 Mio taxa. Fungi are heterotrophs and behave as saprotrophs, parasites or symbionts. They exist in multiple and tight interactions to living or dead plants. Consequently, the diversity and functioning of terrestrial ecosystems largely depend on soil fungal communities that dictate not only the primary mobilization and cycling of major nutrients but also influence the competition and co-existence of plant communities. However, the biodiversity and biogeographic patterns of soil fungi are decoupled from those of plants at the global scale, which reflects that not only plants but also climatic, edaphic, and spatial variables operating at smaller scales and anthropogenic effects like management and land-use intensity are predictors of fungal diversity and community composition. 

Within the Core Project 8 (Microorganisms), our task is to regularly monitor the fungal diversity and community composition within soils of all Experimental Plots (EPs) in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). We here provide the abundance of the general soil fungal operational taxonomic units (OTU = species equivalent) from the soil sampling campaign 2021 on all grassland EPs."
32068,General soil fungi on all grassland plots (from Soil Sampling Campaign 2023; Illumina MiSeq) - OTU abundances,"In terms of biomass, activity and interactions, fungi are one of the key groups of soil living organisms. Recent advances in next generation sequencing and investigation of fungal diversity within soil habitats led to the estimated fungal species richness of 1.5 to 5 Mio taxa. Fungi are heterotrophs and behave as saprotrophs, parasites or symbionts. They exist in multiple and tight interactions to living or dead plants. Consequently, the diversity and functioning of terrestrial ecosystems largely depend on soil fungal communities that dictate not only the primary mobilization and cycling of major nutrients but also influence the competition and co-existence of plant communities. However, the biodiversity and biogeographic patterns of soil fungi are decoupled from those of plants at the global scale, which reflects that not only plants but also climatic, edaphic, and spatial variables operating at smaller scales and anthropogenic effects like management and land-use intensity are predictors of fungal diversity and community composition. 

Within the Core Project 8 (Microorganisms), our task is to regularly monitor the fungal diversity and community composition within soils of all Experimental Plots (EPs) in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). We here provide the abundance of the general soil fungal operational taxonomic units (OTU = species equivalent) from the soil sampling campaign 2023 on all EPs."
32069,"General soil fungi on all 300 experimental plots (from Soil Sampling Campaign 2011, 2014, 2017, 2021 and 2023; Illumina MiSeq) - fungal OTU taxonomic look-up table","In terms of biomass, activity and interactions, fungi are one of the key groups of soil living organisms. Recent advances in next generation sequencing and investigation of fungal diversity within soil habitats led to the estimated fungal species richness of 1.5 to 5 Mio taxa. Fungi are heterotrophs and behave as saprotrophs, parasites or symbionts. They exist in multiple and tight interactions to living or dead plants. Consequently, the diversity and functioning of terrestrial ecosystems largely depend on soil fungal communities that dictate not only the primary mobilization and cycling of major nutrients but also influence the competition and co-existence of plant communities. However, the biodiversity and biogeographic patterns of soil fungi are decoupled from those of plants at the global scale, which reflects that not only plants but also climatic, edaphic, and spatial variables operating at smaller scales and anthropogenic effects like management and land-use intensity are predictors of fungal diversity and community composition. 

Within the Core Project 8 (Microorganisms), our task is to regularly monitor the fungal diversity and community composition within soils of all Experimental Plots (EPs) in three German regions (Schwäbische Alb, Hainich-Dün, Schorfheide-Chorin). We here provide the abundance, taxonomy and functional guild of the general soil fungal operational taxonomic units (OTU = species equivalent) from the soil sampling campaigns 2011, 2014, 2017, 2021 and 2023 on all EPs."
32072,"3rd dead wood inventory of all forest plots, item volumes, 2022 - 2024","Deadwood is a critical resource for many decomposers, which is emphasised by the fact that about a quarter of all forest species depend on it. In contrast to other resources, the amount and diversity of deadwood is subject to forest management. We therefore monitor deadwood dynamics in the various forest types in the exploratories. 

On all forest experimental plots (EP) in the three Exploratories (Schwäbische Alb, Hainich-Dün and Schorfheide-Chorin) downed and standing deadwood and stumps is inventoried every six years using a stratified sampling design."
32074,Land use in grasslands: raw data of mowing activities on new experimental plots,"The present dataset summarises and compares management information about all mowing activities collected from 2020 ongoing for the 45 new experimental RP plots and their related EP plots. Data are based on annual interviews of the respective farmers, land owners or tenants involved in land management acticity, using a standardised questionnaire (DS ID 26006 - in German) and information by the local management teams."
32082,"Metagenomic analysis of Bos taurus, Ovis aries and Microtus arvalis fecal pool samples","We aimed to analyse the composition of the bacterial, antimicrobial resistnace genes (ARG) and virulence factor (VF) community of livestock and wildlife inhabiting the same plots at the same time in order to determine possible transmission of agents between livestock and wildlife. Also one reference plot without grazing of livestock was analyzed.
Samples were taken in September 2020 on three plots (HEG7, HEG20, HEG26) in the Hainich-Dün exploratory. Link to the following data (raw sequence reads, metagenome-assembled genomies, Interactive iTOL) are provided here.
This dataset is connected to the publication 32137 ""Insights into microbial composition, antimicrobial resistance and virulence factor gene dynamics in grassland ecosystems""."
32084,BTE 2014 Fungal community composition at roots of young beech – Illumina sequencing raw data external link,"This external link is part of the ECTOMYC project: BTE (Beech Transplantation Experiment). Fungal bar coding was conducted with roots of beech, which had been outplanted in the BTE experiment. In this experiments, young beech plants were grown from beech nuts, which had been collected in in Schwäbische Alb, Hainich-Dün, and Schorfheide-Chorin. Bare-rooted seedlings were planted in 2012 and harvested in 2014 as described in data sets 20028 and 20029. Here, we applied amplicon sequencing to fine roots from seedlings harvested in Schwäbische Alb (ALB), Hainich-Dün (HAI), and Schorfheide-Chorin (SCH). This dataset contains the external link to the raw sequencing data upload at NCBI"
32085,"Effective Number of Layers (ENL), Stand Structural Complexity Index (SSCI), and Canopy Openness next to the climate station on all forest plots in summer 2023 and winter 2024","Based on terrestrial laser scanning data (TLS), the effective number of layers (ENL) quantifies vertical stand structure by applying the inverse Simpson-Index to the vertical distribution of points in 3D space. Index values increase with increasing stand height and a more even occupation of 3D space by foliage, branches and stems along the vertical axis. 

The Stand Structural Complexity Index (SSCI) is an approach based on fractal dimensions to quantify the structural complexity of forest stands. It is based on the three-dimensional spatial arrangement of all above-ground tree components and makes it possible to analyze relationships between management types, forest structure, biodiversity and ecosystem functions objectively and efficiently. The higher the value of the SSCI, the greater the complexity of the stand.

Canopy Openness describes the average light availability on the ground of a forest stand, with values ranging from 0 % (no sky visible) to 100 % (no plant material visible).

The data was collected on 150 forest plots in three regions in Germany (Schorfheide-Chorin, Hanich-Dün, and Schwäbsiche Alb). To capture the seasonal changes in three-dimensional forest structure, we conducted a single terrestrial laser scan next to the climate station on each forest plot in leaf-on conditions between June and August 2023 as well as in leaf-off conditions (only deciduous wood) between January and March 2024."
