id,anchor1_id,anchor1_label,anchor1_score
31512,AMPLICON SEQUENCE VARIANT (ASV),AMPLICON SEQUENCE VARIANT (ASV),0.540807
31514,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.552298
31515,,,0.0
31519,DECISION TREE,DECISION TREE,0.499802
31520,PLANT PHENOLOGY,PLANT PHENOLOGY,0.490554
31521,BIRDS,BIRDS,0.587118
31523,AMMONIUM AEROSOLS,AMMONIUM AEROSOLS,0.602196
31524,AMMONIUM AEROSOLS,AMMONIUM AEROSOLS,0.601463
31525,,,0.0
31526,,,0.0
31527,,,0.0
31528,,,0.0
31529,,,0.0
31532,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.601939
31533,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.616585
31534,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.596822
31540,,,0.0
31542,TREE RINGS,TREE RINGS,0.577646
31543,TREE RINGS,TREE RINGS,0.5551
31544,TREE RINGS,TREE RINGS,0.546565
31545,,,0.0
31555,,,0.0
31556,,,0.0
31557,,,0.0
31562,,,0.0
31563,BIN/BINNING,BIN/BINNING,0.497562
31570,BERYLLIUM-10 ANALYSIS,BERYLLIUM-10 ANALYSIS,0.506283
31571,,,0.0
31572,,,0.0
31579,,,0.0
31580,,,0.0
31581,,,0.0
31589,,,0.0
31591,,,0.0
31592,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.609985
31593,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.616088
31594,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.616521
31595,,,0.0
31596,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.634446
31597,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.625658
31598,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.618658
31599,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.628822
31600,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.608418
31601,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.61265
31602,,,0.0
31603,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.610606
31604,,,0.0
31605,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.629529
31606,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.621046
31607,,,0.0
31608,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.627979
31609,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.597337
31610,,,0.0
31612,,,0.0
31613,,,0.0
31614,,,0.0
31615,,,0.0
31616,,,0.0
31617,LIDAR WAVEFORM,LIDAR WAVEFORM,0.586706
31621,,,0.0
31622,,,0.0
31623,,,0.0
31624,,,0.0
31625,,,0.0
31627,ANIMAL BREEDING AND GENETICS,ANIMAL BREEDING AND GENETICS,0.5348
31629,TOTAL ELECTRON CONTENT,TOTAL ELECTRON CONTENT,0.577336
31630,,,0.0
31631,BERYLLIUM-10 ANALYSIS,BERYLLIUM-10 ANALYSIS,0.485058
31633,,,0.0
31634,SATELLITE SOIL MOISTURE INDEX,SATELLITE SOIL MOISTURE INDEX,0.524545
31635,TOTAL ELECTRON CONTENT,TOTAL ELECTRON CONTENT,0.574627
31637,,,0.0
31638,,,0.0
31639,,,0.0
31642,PESTICIDES,PESTICIDES,0.626046
31644,,,0.0
31645,SOIL SALINITY/SOIL SODICITY,SOIL SALINITY/SOIL SODICITY,0.637451
31646,,,0.0
31647,,,0.0
31648,,,0.0
31651,CANOPY TRANSMITTANCE,CANOPY TRANSMITTANCE,0.589762
31652,,,0.0
31653,BLOCKING INDEX,BLOCKING INDEX,0.54306
31654,,,0.0
31655,SOIL SALINITY/SOIL SODICITY,SOIL SALINITY/SOIL SODICITY,0.640125
31659,,,0.0
31661,,,0.0
31662,,,0.0
31663,BIOLOGICAL HAZARDS MAPPING,BIOLOGICAL HAZARDS MAPPING,0.47166
31664,POLLINATOR SPECIES,POLLINATOR SPECIES,0.503345
31665,POLLINATOR SPECIES,POLLINATOR SPECIES,0.537292
31666,POLLINATOR SPECIES,POLLINATOR SPECIES,0.515162
31667,,,0.0
31668,POLLINATOR SPECIES,POLLINATOR SPECIES,0.539193
31669,POLLINATOR SPECIES,POLLINATOR SPECIES,0.577591
31670,POLLINATOR SPECIES,POLLINATOR SPECIES,0.531505
31671,POLLINATOR SPECIES,POLLINATOR SPECIES,0.499293
31673,,,0.0
31674,,,0.0
31675,,,0.0
31676,,,0.0
31678,FERTILIZERS,FERTILIZERS,0.53966
31679,FERTILIZERS,FERTILIZERS,0.537107
31682,,,0.0
31683,CUMULUS HUMILIS,CUMULUS HUMILIS,0.496115
31684,,,0.0
31685,,,0.0
31686,,,0.0
31687,,,0.0
31688,,,0.0
31689,,,0.0
31690,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.529008
31692,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.596497
31695,CROP DENSITY,CROP DENSITY,0.550125
31698,,,0.0
31699,,,0.0
31700,BERYLLIUM-10 ANALYSIS,BERYLLIUM-10 ANALYSIS,0.579149
31701,BERYLLIUM-10 ANALYSIS,BERYLLIUM-10 ANALYSIS,0.572329
31702,SULFUR,SULFUR,0.565719
31703,,,0.0
31704,TROPOSPHERIC/HIGH-LEVEL CLOUDS (OBSERVED/ANALYZED),TROPOSPHERIC/HIGH-LEVEL CLOUDS (OBSERVED/ANALYZED),0.536033
31706,,,0.0
31707,BIOINFORMATICS,BIOINFORMATICS,0.544082
31710,POLLINATOR SPECIES,POLLINATOR SPECIES,0.512357
31712,,,0.0
31714,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.541445
31715,GEOGRAPHIC DATA MANAGEMENT SERVICES,GEOGRAPHIC DATA MANAGEMENT SERVICES,0.594456
31716,,,0.0
31718,,,0.0
31721,,,0.0
31725,,,0.0
31726,,,0.0
31727,,,0.0
31728,SOIL MOISTURE,SOIL MOISTURE,0.583833
31729,SOIL SALINITY/SOIL SODICITY,SOIL SALINITY/SOIL SODICITY,0.622698
31730,,,0.0
31731,SPECIES DISTRIBUTION,SPECIES DISTRIBUTION,0.540253
31733,,,0.0
31734,,,0.0
31735,HERBIVORY,HERBIVORY,0.52462
31736,,,0.0
31737,HERBIVORY,HERBIVORY,0.518735
31738,,,0.0
31739,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.586017
31740,,,0.0
31743,,,0.0
31744,GEOMAGNETIC FORECASTS,GEOMAGNETIC FORECASTS,0.526953
31747,,,0.0
31760,METAGENOMICS,METAGENOMICS,0.598683
31762,,,0.0
31765,,,0.0
31766,,,0.0
31767,,,0.0
31772,MOLECULAR OXYGEN,MOLECULAR OXYGEN,0.610503
31773,,,0.0
31774,PHOSPHORUS,PHOSPHORUS,0.660987
31779,,,0.0
31780,,,0.0
31781,,,0.0
31782,,,0.0
31783,,,0.0
31784,,,0.0
31785,,,0.0
31790,,,0.0
31791,,,0.0
31794,,,0.0
31796,,,0.0
31798,,,0.0
31800,,,0.0
31801,,,0.0
31805,,,0.0
31807,,,0.0
31808,ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL ASSESSMENTS,0.551002
31809,,,0.0
31810,,,0.0
31811,,,0.0
31812,,,0.0
31813,,,0.0
31814,GEOMAGNETIC FORECASTS,GEOMAGNETIC FORECASTS,0.579045
31815,,,0.0
31816,,,0.0
31817,RECLAMATION/REVEGETATION/RESTORATION,RECLAMATION/REVEGETATION/RESTORATION,0.490146
31818,,,0.0
31826,,,0.0
31827,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.534294
31828,AGRICULTURAL LANDS,AGRICULTURAL LANDS,0.549015
31829,,,0.0
31830,,,0.0
31831,,,0.0
31832,,,0.0
31834,,,0.0
31836,,,0.0
31837,METAGENOMICS,METAGENOMICS,0.589535
31838,MICROFOSSIL,MICROFOSSIL,0.586845
31839,MICROFOSSIL,MICROFOSSIL,0.59487
31840,,,0.0
31841,,,0.0
31842,VEGETATION TEMPERATURE,VEGETATION TEMPERATURE,0.618042
31846,,,0.0
31850,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.648793
31851,,,0.0
31852,,,0.0
31855,FOREST MENSURATION,FOREST MENSURATION,0.630369
31856,,,0.0
31857,SOIL SALINITY/SOIL SODICITY,SOIL SALINITY/SOIL SODICITY,0.635636
31858,,,0.0
31862,,,0.0
31863,,,0.0
31864,,,0.0
31865,CANOPY TRANSMITTANCE,CANOPY TRANSMITTANCE,0.483155
31866,,,0.0
31868,OXYGEN ISOTOPE ANALYSIS,OXYGEN ISOTOPE ANALYSIS,0.487852
31869,,,0.0
31870,,,0.0
31871,,,0.0
31872,SOIL SALINITY/SOIL SODICITY,SOIL SALINITY/SOIL SODICITY,0.622554
31873,ENVIRONMENTAL VULNERABILITY INDEX (EVI),ENVIRONMENTAL VULNERABILITY INDEX (EVI),0.618033
31874,SOIL SALINITY/SOIL SODICITY,SOIL SALINITY/SOIL SODICITY,0.624817
31875,,,0.0
31876,,,0.0
31877,VELOCITY AZIMUTH DISPLAY VERTICAL WIND PROFILES,VELOCITY AZIMUTH DISPLAY VERTICAL WIND PROFILES,0.561799
31878,,,0.0
31879,ENVIRONMENTAL VULNERABILITY INDEX (EVI),ENVIRONMENTAL VULNERABILITY INDEX (EVI),0.498964
31880,,,0.0
31883,,,0.0
31884,CROP DENSITY,CROP DENSITY,0.560265
31886,,,0.0
31887,,,0.0
31888,OXYGEN ISOTOPE ANALYSIS,OXYGEN ISOTOPE ANALYSIS,0.534046
31889,OXYGEN ISOTOPE ANALYSIS,OXYGEN ISOTOPE ANALYSIS,0.528982
31890,OXYGEN ISOTOPE ANALYSIS,OXYGEN ISOTOPE ANALYSIS,0.537002
31891,SATELLITE SOIL MOISTURE INDEX,SATELLITE SOIL MOISTURE INDEX,0.563668
31892,,,0.0
31893,,,0.0
31894,,,0.0
31895,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.617811
31896,,,0.0
31897,,,0.0
31901,SOIL ORGANIC CARBON (SOC),SOIL ORGANIC CARBON (SOC),0.600466
31903,SOIL ORGANIC CARBON (SOC),SOIL ORGANIC CARBON (SOC),0.572238
31909,,,0.0
31910,CENTIPEDES,CENTIPEDES,0.541995
31913,TOPOGRAPHIC EFFECTS,TOPOGRAPHIC EFFECTS,0.573987
31914,,,0.0
31915,,,0.0
31916,,,0.0
31921,,,0.0
31922,,,0.0
31923,,,0.0
31924,,,0.0
31925,,,0.0
31926,,,0.0
31927,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.656693
31928,KP INDEX,KP INDEX,0.577636
31929,,,0.0
31930,,,0.0
31931,ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL ASSESSMENTS,0.54563
31932,LAND SURFACE/AGRICULTURE INDICATORS,LAND SURFACE/AGRICULTURE INDICATORS,0.493122
31933,,,0.0
31934,CYANOBACTERIA (BLUE-GREEN ALGAE),CYANOBACTERIA (BLUE-GREEN ALGAE),0.48029
31935,,,0.0
31936,,,0.0
31937,,,0.0
31938,,,0.0
31939,,,0.0
31942,MICROFAUNA,MICROFAUNA,0.620121
31943,,,0.0
31944,,,0.0
31945,,,0.0
31946,,,0.0
31947,MUSHROOMS,MUSHROOMS,0.518313
31948,MUSHROOMS,MUSHROOMS,0.519247
31949,MUSHROOMS,MUSHROOMS,0.518785
31950,MUSHROOMS,MUSHROOMS,0.518236
31951,MUSHROOMS,MUSHROOMS,0.515849
31952,MUSHROOMS,MUSHROOMS,0.52352
31953,MUSHROOMS,MUSHROOMS,0.526063
31954,MUSHROOMS,MUSHROOMS,0.527297
31955,MUSHROOMS,MUSHROOMS,0.526624
31956,MUSHROOMS,MUSHROOMS,0.523757
31957,MUSHROOMS,MUSHROOMS,0.531814
31958,MUSHROOMS,MUSHROOMS,0.519453
31959,MUSHROOMS,MUSHROOMS,0.527083
31960,MICROFOSSIL,MICROFOSSIL,0.587543
31961,MICROFOSSIL,MICROFOSSIL,0.604681
31962,,,0.0
31963,SELF-SUPERVISED,SELF-SUPERVISED,0.549268
31964,,,0.0
31965,,,0.0
31966,,,0.0
31967,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.612433
31968,,,0.0
31970,PALMER DROUGHT CROP MOISTURE INDEX,PALMER DROUGHT CROP MOISTURE INDEX,0.588755
31971,,,0.0
31972,,,0.0
31973,,,0.0
31974,,,0.0
31975,,,0.0
31976,,,0.0
31977,SATELLITE SOIL MOISTURE INDEX,SATELLITE SOIL MOISTURE INDEX,0.52951
31982,,,0.0
31983,,,0.0
31986,PHOSPHORUS,PHOSPHORUS,0.525145
31991,DIGITAL ELEVATION/TERRAIN MODEL (DEM),DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.601633
31996,BACKGROUND INFORMATION,BACKGROUND INFORMATION,0.542179
31998,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,0.618087
32005,,,0.0
32006,,,0.0
32008,,,0.0
32013,MICROFOSSIL,MICROFOSSIL,0.594716
32014,,,0.0
32015,MACROFAUNA,MACROFAUNA,0.463648
32019,,,0.0
32020,EUTROPHICATION,EUTROPHICATION,0.512967
32022,AMMONIA,AMMONIA,0.494548
32023,EUTROPHICATION,EUTROPHICATION,0.502373
32024,,,0.0
32025,METHANE,METHANE,0.532074
32027,,,0.0
32028,BIODEGRATION,BIODEGRATION,0.529277
32030,,,0.0
32032,,,0.0
32033,,,0.0
32034,BACKGROUND INFORMATION,BACKGROUND INFORMATION,0.542209
32035,BACKGROUND INFORMATION,BACKGROUND INFORMATION,0.542179
32036,GEOMAGNETIC FORECASTS,GEOMAGNETIC FORECASTS,0.540061
32037,LIDAR WAVEFORM,LIDAR WAVEFORM,0.540744
32038,LIDAR,LIDAR,0.564944
32039,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,0.656729
32040,,,0.0
32041,BREEDING PRODUCTIVITY,BREEDING PRODUCTIVITY,0.505075
32042,POLLEN,POLLEN,0.580547
32043,,,0.0
32044,METAGENOMICS,METAGENOMICS,0.619063
32045,METAGENOMICS,METAGENOMICS,0.583225
32046,,,0.0
32047,,,0.0
32048,SLR (SATELLITE LASER RANGING),SLR (SATELLITE LASER RANGING),0.581367
32052,,,0.0
32057,,,0.0
32058,CLOUD-SCREENED TOTAL COLUMN NITROGEN DIOXIDE (NO2),CLOUD-SCREENED TOTAL COLUMN NITROGEN DIOXIDE (NO2),0.583966
32059,,,0.0
32060,,,0.0
32061,,,0.0
32062,,,0.0
32063,,,0.0
32064,,,0.0
32065,,,0.0
32066,,,0.0
32067,,,0.0
32068,,,0.0
32069,FUNGI,FUNGI,0.59139
32072,,,0.0
32074,,,0.0
32082,,,0.0
32084,BIN/BINNING,BIN/BINNING,0.484239
32085,ENVIRONMENTAL VULNERABILITY INDEX (EVI),ENVIRONMENTAL VULNERABILITY INDEX (EVI),0.574973
32086,ENVIRONMENTAL VULNERABILITY INDEX (EVI),ENVIRONMENTAL VULNERABILITY INDEX (EVI),0.585461
32087,,,0.0
32093,,,0.0
32094,,,0.0
32095,,,0.0
32096,CARBON FOOTPRINT,CARBON FOOTPRINT,0.542309
32097,,,0.0
32098,SOIL SALINITY/SOIL SODICITY,SOIL SALINITY/SOIL SODICITY,0.634157
32099,,,0.0
32100,,,0.0
32101,,,0.0
32102,,,0.0
32107,,,0.0
32109,,,0.0
32111,,,0.0
32112,SOIL MOISTURE,SOIL MOISTURE,0.575836
32113,,,0.0
32114,ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL ASSESSMENTS,0.528189
32116,RNA,RNA,0.394124
32117,,,0.0
32118,ROTIFERS,ROTIFERS,0.47159
32119,SANDPIPERS,SANDPIPERS,0.528594
32121,,,0.0
32122,,,0.0
32124,,,0.0
32131,POLLINATOR SPECIES,POLLINATOR SPECIES,0.523197
32132,,,0.0
32133,,,0.0
32136,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.578419
32138,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.648291
32142,BERYLLIUM-10 ANALYSIS,BERYLLIUM-10 ANALYSIS,0.468983
32145,,,0.0
32147,TREE RINGS,TREE RINGS,0.515778
32150,RNA,RNA,0.393967
32151,BERYLLIUM-10 ANALYSIS,BERYLLIUM-10 ANALYSIS,0.485865
32152,,,0.0
32155,AMPLICON SEQUENCING,AMPLICON SEQUENCING,0.598349
32156,,,0.0
32157,,,0.0
32159,,,0.0
32160,,,0.0
32161,,,0.0
32162,,,0.0
32163,,,0.0
32164,,,0.0
32165,,,0.0
32166,,,0.0
32167,,,0.0
32168,,,0.0
32169,,,0.0
32170,,,0.0
30000,,,0.0
30001,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.600266
30002,DATA ANALYSIS,DATA ANALYSIS,0.63258
30003,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.609672
30004,WEB SERVICES,WEB SERVICES,0.642801
30005,DATA ANALYSIS,DATA ANALYSIS,0.602211
30006,,,0.0
30007,SUBMESOCALE EDDIES,SUBMESOCALE EDDIES,0.490826
30008,POLLEN,POLLEN,0.524013
30009,,,0.0
30010,,,0.0
30011,,,0.0
30012,,,0.0
30013,,,0.0
30014,,,0.0
30015,,,0.0
30016,,,0.0
30017,,,0.0
30018,,,0.0
30019,,,0.0
30020,,,0.0
30021,,,0.0
30022,,,0.0
30023,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.635418
30024,USE/FEEDING HABITATS,USE/FEEDING HABITATS,0.522597
30025,,,0.0
30026,,,0.0
30027,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.52039
30028,,,0.0
30029,,,0.0
30030,BROWN ALGAE,BROWN ALGAE,0.496227
30031,,,0.0
30032,CRYPTOMONADS,CRYPTOMONADS,0.508109
30033,,,0.0
30034,,,0.0
30035,,,0.0
30036,,,0.0
30037,,,0.0
30038,BALEEN WHALES,BALEEN WHALES,0.511059
30039,,,0.0
30040,,,0.0
30041,,,0.0
30042,METHANE,METHANE,0.627495
30043,POLLEN,POLLEN,0.580603
30044,,,0.0
30045,EAGLES/FALCONS/HAWKS AND ALLIES,EAGLES/FALCONS/HAWKS AND ALLIES,0.533558
30046,CILIATES,CILIATES,0.508103
30047,,,0.0
30048,,,0.0
30049,FERNS AND ALLIES,FERNS AND ALLIES,0.490776
30050,,,0.0
30051,,,0.0
30052,,,0.0
30053,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.631959
30054,,,0.0
30055,PHOSPHORUS,PHOSPHORUS,0.569151
30056,,,0.0
30057,FOREST FIRE DANGER INDEX,FOREST FIRE DANGER INDEX,0.582333
30058,,,0.0
30059,,,0.0
30060,POLLEN,POLLEN,0.538307
30061,,,0.0
30062,,,0.0
30063,,,0.0
30064,SUBMESOCALE EDDIES,SUBMESOCALE EDDIES,0.56087
30065,,,0.0
30066,CRANES AND ALLIES,CRANES AND ALLIES,0.514875
30067,CUMULUS HUMILIS,CUMULUS HUMILIS,0.514667
30068,,,0.0
30069,,,0.0
30070,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.629152
30071,,,0.0
30072,,,0.0
30073,,,0.0
30074,,,0.0
30075,,,0.0
30076,,,0.0
30077,BIBLIOGRAPHIC DATABASES,BIBLIOGRAPHIC DATABASES,0.554202
30078,,,0.0
30079,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.611109
30080,ENVIRONMENTAL VULNERABILITY INDEX (EVI),ENVIRONMENTAL VULNERABILITY INDEX (EVI),0.547492
30081,,,0.0
30082,,,0.0
30083,GREBES,GREBES,0.515361
30084,,,0.0
30085,,,0.0
30086,,,0.0
30087,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.468602
30088,,,0.0
30089,,,0.0
30090,,,0.0
30091,MAGNETIC ANOMALIES,MAGNETIC ANOMALIES,0.522988
30092,,,0.0
30093,,,0.0
30094,,,0.0
30095,,,0.0
30096,,,0.0
30097,,,0.0
30098,,,0.0
30099,,,0.0
30100,,,0.0
30101,,,0.0
30102,RED ALGAE,RED ALGAE,0.49168
30103,,,0.0
30104,,,0.0
30105,,,0.0
30106,,,0.0
30107,,,0.0
30108,,,0.0
30109,,,0.0
30110,METAGENOMICS,METAGENOMICS,0.587329
30111,MICROCLIMATE,MICROCLIMATE,0.60502
30112,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.630919
30113,,,0.0
30114,BIODIVERSITY FUNCTIONS,BIODIVERSITY FUNCTIONS,0.635149
30115,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.621245
30116,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.555857
30117,POLLINATOR SPECIES,POLLINATOR SPECIES,0.567584
30118,,,0.0
30119,SPECIES MIGRATION,SPECIES MIGRATION,0.542974
30120,BROWN ALGAE,BROWN ALGAE,0.488489
30121,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.598266
30122,,,0.0
30123,,,0.0
30124,SOIL MOISTURE,SOIL MOISTURE,0.589292
30125,,,0.0
30126,,,0.0
30127,LAND USE/LAND COVER CHANGE,LAND USE/LAND COVER CHANGE,0.633128
30128,,,0.0
30129,CRANES AND ALLIES,CRANES AND ALLIES,0.459388
30130,CYANOBACTERIA (BLUE-GREEN ALGAE),CYANOBACTERIA (BLUE-GREEN ALGAE),0.467094
30131,RANGE CHANGES,RANGE CHANGES,0.538313
30132,,,0.0
30133,,,0.0
30134,,,0.0
30135,,,0.0
30136,,,0.0
30137,,,0.0
30138,,,0.0
30139,,,0.0
30140,,,0.0
30141,,,0.0
30142,,,0.0
30143,,,0.0
30144,MARSH,MARSH,0.549373
30145,,,0.0
30146,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.63042
30147,POLYUNSATURATED FATTY ACID,POLYUNSATURATED FATTY ACID,0.626728
30148,,,0.0
30149,,,0.0
30150,CETACEANS,CETACEANS,0.486048
30151,BREEDING PRODUCTIVITY,BREEDING PRODUCTIVITY,0.537414
30152,BIRDS,BIRDS,0.533271
30153,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.595887
30154,,,0.0
30155,,,0.0
30156,RED ALGAE,RED ALGAE,0.53332
30157,,,0.0
30158,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.601981
30159,,,0.0
30160,METAGENOMICS,METAGENOMICS,0.577879
30161,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.60735
30162,BROWN ALGAE,BROWN ALGAE,0.496355
30163,ATMOSPHERIC CARBON MONOXIDE,ATMOSPHERIC CARBON MONOXIDE,0.522378
30164,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.60041
30165,,,0.0
30166,SOIL MOISTURE,SOIL MOISTURE,0.558718
30167,,,0.0
30168,,,0.0
30169,BREEDING PRODUCTIVITY,BREEDING PRODUCTIVITY,0.511986
30170,,,0.0
30171,,,0.0
30172,LAND USE/LAND COVER CHANGE,LAND USE/LAND COVER CHANGE,0.579003
30173,,,0.0
30174,BERYLLIUM-10 ANALYSIS,BERYLLIUM-10 ANALYSIS,0.54205
30175,,,0.0
30176,BROWN ALGAE,BROWN ALGAE,0.541345
30177,,,0.0
30178,INDICATOR SPECIES,INDICATOR SPECIES,0.551559
30179,,,0.0
30180,,,0.0
30181,,,0.0
30182,REFORESTATION/REVEGETATION,REFORESTATION/REVEGETATION,0.59584
30183,,,0.0
30184,,,0.0
30185,,,0.0
30186,REFORESTATION/REVEGETATION,REFORESTATION/REVEGETATION,0.517817
30187,,,0.0
30188,,,0.0
30189,METHANOL,METHANOL,0.592028
30190,,,0.0
30191,,,0.0
30192,,,0.0
30193,,,0.0
30194,,,0.0
30195,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.598709
30196,,,0.0
30197,,,0.0
30198,,,0.0
30199,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.662225
30200,,,0.0
30201,,,0.0
30202,,,0.0
30203,,,0.0
30204,,,0.0
30205,,,0.0
30206,,,0.0
30207,,,0.0
30208,,,0.0
30209,,,0.0
30210,,,0.0
30211,,,0.0
30212,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.581125
30213,,,0.0
30214,,,0.0
30215,,,0.0
30216,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.620263
30217,,,0.0
30218,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.667727
30219,,,0.0
30220,BREEDING PRODUCTIVITY,BREEDING PRODUCTIVITY,0.50387
30221,,,0.0
30222,,,0.0
30223,,,0.0
30224,,,0.0
30225,,,0.0
30226,POLYUNSATURATED FATTY ACID,POLYUNSATURATED FATTY ACID,0.618358
30227,,,0.0
30228,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.629906
30229,,,0.0
30230,,,0.0
30231,,,0.0
30232,,,0.0
30233,,,0.0
30234,,,0.0
30235,INDICATOR SPECIES,INDICATOR SPECIES,0.622911
30236,,,0.0
30237,,,0.0
30238,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.561718
30239,,,0.0
30240,,,0.0
30241,PIGMENTS,PIGMENTS,0.544571
30242,,,0.0
30243,SPECIES MIGRATION,SPECIES MIGRATION,0.530958
30244,,,0.0
30245,RANGE CHANGES,RANGE CHANGES,0.554277
30246,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.62691
30247,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.603592
30248,,,0.0
30249,,,0.0
30250,,,0.0
30251,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.607917
30252,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.639806
30253,,,0.0
30254,PHOSPHOROUS,PHOSPHOROUS,0.549063
30255,,,0.0
30256,OXYGEN ISOTOPE ANALYSIS,OXYGEN ISOTOPE ANALYSIS,0.58685
30257,,,0.0
30258,,,0.0
30259,,,0.0
30260,,,0.0
30261,,,0.0
30262,MICROCLIMATE,MICROCLIMATE,0.637744
30263,,,0.0
30264,MARINE MAMMALS,MARINE MAMMALS,0.529637
30265,,,0.0
30266,,,0.0
30267,FOREST FIRE DANGER INDEX,FOREST FIRE DANGER INDEX,0.605909
30268,,,0.0
30269,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.619905
30270,,,0.0
30271,CANOPY TRANSMITTANCE,CANOPY TRANSMITTANCE,0.562865
30272,,,0.0
30273,,,0.0
30274,,,0.0
30275,,,0.0
30276,,,0.0
30277,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.675096
30278,METHANE,METHANE,0.578688
30279,,,0.0
30280,,,0.0
30281,INCREASED/DECREASED CLOUD FRACTION,INCREASED/DECREASED CLOUD FRACTION,0.538138
30282,,,0.0
30283,,,0.0
30284,,,0.0
30285,,,0.0
30286,,,0.0
30287,,,0.0
